link,full_name,description,year,mileage_km,fuel_type,price_pln,offer_from,show_vin_offers,has_registration_number,brand,model,version,generation,production_year,mileage,engine_capacity_detail,fuel_type_detail,power,gearbox,autonomy,drive,battery_capacity,type_of_battery_property,fuel_consumption_average,fuel_consumption_outside_city,fuel_consumption_in_city,damaged,body_type,co2_emission,number_of_doors,number_of_seats,color,color_type,manufacturers_warranty_period,or_warranty_up_to_km,country_of_origin,first_registration_date,registration_number,registered_in_poland,first_owner,accident_free,serviced_at_dealership,condition 
https://www.otomoto.pl/osobowe/oferta/audi-a3-super-audi-a3-sportback-2-0-tdi-sport-ID6FNFdD.html,Audi A3 2.0 TDI Sport,1 968 cm3 • 150 KM • Super Audi A3 Sportback 2.0 tdi Sport,2017,170 755 km,Diesel,66 500,Prywatne,Tak,Tak,Audi,A3,2.0 TDI Sport,8V (2012-),2017,170 755 km,1 968 cm3,Diesel,150 KM,Manualna,,Na przednie koła,,,,3.0 l/100km,4 l/100km,Kompakt,,105 g/km,5,5,Szary,Perłowy,,,Niemcy,,,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-audi-a4-b5-2-4-benzyna-lpg-2000r-ID6G4iFm.html,Audi A4 2.4,2 393 cm3 • 165 KM • Audi A4 B5 2.4 benzyna+LPG 2000r,2000,403 372 km,Benzyna+LPG,7 900,Prywatne,Tak,Tak,Audi,A4,2.4,B5 (1995-2001),2000,403 372 km,2 393 cm3,Benzyna+LPG,165 KM,Manualna,,Na przednie koła,,,,6.0 l/100km,13 l/100km,Sedan,,,4,5,Czarny,Metalik,,,Niemcy,25 kwiecień 2000,SC4558A,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-8v-stan-bdb-ID6G7Fxa.html,Audi A3 1.4 TFSI Ambition,1 395 cm3 • 122 KM • Audi A3 8V stan bdb,2013,162 000 km,Benzyna,37 500,Prywatne,Tak,Tak,Audi,A3,1.4 TFSI Ambition,8V (2012-),2013,162 000 km,1 395 cm3,Benzyna,122 KM,Manualna,,Na przednie koła,,,,,6 l/100km,Auta miejskie,,,3,5,Beżowy,Metalik,,,Niemcy,,03.2013,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-automat-4x4-skora-klima-4-strefy-bose-tempomat-bluetooth-papis-ID6GaeRm.html,Audi A6 Avant 3.0 TDI DPF quattro S tronic,2 967 cm3 • 245 KM • Automat 4x4 Skóra Klima 4 Strefy BOSE Tempomat Bluetooth PAPIS,2012,235 500 km,Diesel,62 900,Firma,Tak,Tak,Audi,A6,Avant 3.0 TDI DPF quattro S tronic,C7 (2011-2018),2012,235 500 km,2 967 cm3,Diesel,245 KM,Automatyczna,,4x4 (dołączany automatycznie),,,,5.2 l/100km,"7,20 l/100km",Kombi,,156 g/km,5,5,Szary,Metalik,,,Niemcy,17 luty 2012,PZ562WU,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a2-04-1-4-benzyna-75km-klimatronic-z-niemiec-ID6GdKfl.html,Audi A2 1.4,1 390 cm3 • 75 KM • '04 1.4 Benzyna 75KM Klimatronic z Niemiec,2004,230 000 km,Benzyna,13 900,Prywatne,Tak,Tak,Audi,A2,1.4,,2004,230 000 km,1 390 cm3,Benzyna,75 KM,Manualna,,Na przednie koła,,,,4.0 l/100km,8 l/100km,Kompakt,,,5,4,Srebrny,Metalik,,,Niemcy,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a8-a8-d4-fotele-bentley-silnik-odpala-ID6GdKeN.html,Audi A8 4.2 TDI Quattro,4 134 cm3 • 350 KM • A8 D4 fotele bentley silnik odpala,2010,315 000 km,Diesel,28 900,Prywatne,Tak,Tak,Audi,A8,4.2 TDI Quattro,D4 (2010-),2010,315 000 km,4 134 cm3,Diesel,350 KM,Automatyczna,,,,,,,10 l/100km,Sedan,Tak,,4,,Czarny,,,,,,Etm19841,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a5-audi-a5-ID6F6vt7.html,Audi A5 2.0 TFSI,1 984 cm3 • 180 KM • Audi A5,2011,266 000 km,Benzyna,41 000,Prywatne,Tak,Tak,Audi,A5,2.0 TFSI,8T (2007-2016),2011,266 000 km,1 984 cm3,Benzyna,180 KM,Manualna,,Na przednie koła,,,,,8 l/100km,Sedan,,,5,5,Czarny,Metalik,,,Dania,28 lipiec 2011,ETM00358,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-audi-a4-b7-multifunkcja-elektryczne-fotele-ID6Gc9Ey.html,Audi A4,"1 968 cm3 • 140 KM • Audi A4 B7, multifunkcja, elektryczne fotele",2007,283 000 km,Diesel,19 900,Prywatne,Tak,Tak,Audi,A4,,B7 (2004-2007),2007,283 000 km,1 968 cm3,Diesel,140 KM,Manualna,,Na przednie koła,,,,4.0 l/100km,7 l/100km,Kombi,,153 g/km,4,5,Inny kolor,,,,Francja,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-8p-diesel-oplacony-lampy-cardna-ID6GbQ4R.html,Audi A3,1 896 cm3 • 105 KM • Audi A3 8P Diesel OPŁACONY !!! Lampy carDNA,2005,248 000 km,Diesel,14 900,Firma,Tak,,Audi,A3,,8P (2003-2012),2005,248 000 km,1 896 cm3,Diesel,105 KM,Manualna,,Na przednie koła,,,,,,Kompakt,,,3,5,Czarny,Metalik,,,Niemcy,,,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q2-s-line-quattro-2-0-tdi-ID6G8UW5.html,Audi Q2 2.0 TDI Quattro S tronic,1 968 cm3 • 190 KM • S line Quattro 2.0 Tdi,2017,163 026 km,Diesel,89 900,Prywatne,Tak,Tak,Audi,Q2,2.0 TDI Quattro S tronic,,2017,163 026 km,1 968 cm3,Diesel,190 KM,Automatyczna,,4x4 (stały),,,,4.0 l/100km,5 l/100km,SUV,,125 g/km,5,5,Szary,Metalik,,,,,,Tak,,Tak,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-sq7-sq7-salon-pl-bezwypadek-zamiana-ID6GdK90.html,Audi SQ7 4.0 TDI Quattro Tiptronic,3 956 cm3 • 435 KM • Sq7 salon PL bezwypadek zamiana,2017,250 000 km,Diesel,168 900,Prywatne,Tak,Tak,Audi,SQ7,4.0 TDI Quattro Tiptronic,,2017,250 000 km,3 956 cm3,Diesel,435 KM,Automatyczna,,4x4 (stały),,,,6.0 l/100km,8 l/100km,SUV,,189 g/km,5,5,Inny kolor,,,,,30 sierpień 2017,Xxx,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a7-i-wlasciciel-salon-pl-tylko-aso-100-bezwypadkowy-fvat-23-ID6GdK5O.html,Audi A7 45 TFSI Quattro S tronic,"1 984 cm3 • 245 KM • I właściciel, salon PL, tylko ASO, 100% bezwypadkowy, fvat 23%",2019,122 636 km,Benzyna,179 580,Prywatne,Tak,Tak,Audi,A7,45 TFSI Quattro S tronic,C8 (2018-),2019,122 636 km,1 984 cm3,Benzyna,245 KM,Automatyczna,,4x4 (stały),,,,5.0 l/100km,8 l/100km,Coupe,,145 g/km,5,5,Szary,Metalik,,,Polska,30 październik 2019,RZ3400X,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-tt-s-audi-tt-s-2-0-tfsi-quattro-ID6GdK6t.html,Audi TT S 2.0 TFSI Quattro tronic,1 984 cm3 • 310 KM • Audi TT S 2.0 TFSI Quattro,2016,223 864 km,Benzyna,109 000,Prywatne,Tak,Tak,Audi,TT S,2.0 TFSI Quattro tronic,,2016,223 864 km,1 984 cm3,Benzyna,310 KM,Automatyczna,,4x4 (stały),,,,6.0 l/100km,8 l/100km,Coupe,,159 g/km,2,4,Szary,,,,Polska,,,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-3xs-line-panorama-bang-olufsen-matrix-full-led-bogata-wersja-ID6G9dHK.html,Audi A3 2.0 TDI Edycja Specjalna,1 968 cm3 • 150 KM • AUDI A3 3xS-LINE Panorama Bang&Olufsen MATRIX Full LED Bogata wersja !,2013,159 000 km,Diesel,64 700,Prywatne,Tak,Tak,Audi,A3,2.0 TDI Edycja Specjalna,8V (2012-),2013,159 000 km,1 968 cm3,Diesel,150 KM,Manualna,,Na przednie koła,,,,3.0 l/100km,5 l/100km,Kompakt,,108 g/km,5,5,Czarny,Metalik,,,Polska,02 styczeń 2014,TKI 9691M,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-ID6G4xdM.html,Audi A4 Avant 3.0 TDI Quattro,2 967 cm3 • 233 KM,2006,270 000 km,Diesel,15 900,Prywatne,Tak,,Audi,A4,Avant 3.0 TDI Quattro,B7 (2004-2007),2006,270 000 km,2 967 cm3,Diesel,233 KM,Manualna,,,,,,,10 l/100km,Kombi,,,5,5,Granatowy,Metalik,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-ID6FQ6ht.html,Audi A6,1 968 cm3 • 136 KM,2011,244 300 km,Diesel,40 900,Prywatne,Tak,Tak,Audi,A6,,C6 (2004-2011),2011,244 300 km,1 968 cm3,Diesel,136 KM,Manualna,,Na przednie koła,,,,,,Sedan,,,5,5,Srebrny,Metalik,,,Szwecja,28 wrzesień 2011,WML26717,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6c6-2009r-3-0-tfsi-quattro-290km-ID6G9lL3.html,Audi A6 Avant 3.0 TFSI quattro tiptronic,2 995 cm3 • 290 KM • Audi A6C6 2009r 3.0 tfsi quattro 290km,2009,264 000 km,Benzyna,49 500,Prywatne,Tak,Tak,Audi,A6,Avant 3.0 TFSI quattro tiptronic,C6 (2004-2011),2009,264 000 km,2 995 cm3,Benzyna,290 KM,Automatyczna,,4x4 (stały),,,,7.2 l/100km,"13,30 l/100km",Kombi,,223 g/km,5,5,Szary,,,,Holandia,14 sierpień 2009,LBL78705,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-ID6GdK2W.html,Audi A3 35 TFSI Sportback S tronic S line,1 498 cm3 • 150 KM,2019,21 000 km,Benzyna,103 000,Prywatne,Tak,Tak,Audi,A3,35 TFSI Sportback S tronic S line,8V (2012-),2019,21 000 km,1 498 cm3,Benzyna,150 KM,Automatyczna,,Na przednie koła,,,,,,Kompakt,,,5,5,Czarny,Metalik,,,Niemcy,12 sierpień 2021,ddfd,,,,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-sportback-35-tfsi-150-km-stronic-opony-cesja-niska-rata-ID6FsXbm.html,Audi A3 35 TFSI mHEV S tronic,1 498 cm3 • 150 KM • Audi A3 Sportback 35 TFSI 150 KM Stronic + opony - CESJA - NISKA RATA!,2022,33 000 km,Benzyna,118 120,Prywatne,Tak,Tak,Audi,A3,35 TFSI mHEV S tronic,8Y (2020 - ),2022,33 000 km,1 498 cm3,Benzyna,150 KM,Automatyczna,,Na przednie koła,,,,,6 l/100km,Kompakt,,,5,5,Czarny,Metalik,18 Marca 2025,,Polska,18 marzec 2022,WE5P912,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-allroad-wyjatkowy-polski-salon-272-km-webasto-masaze-ID6EOWMi.html,Audi A6 Allroad 3.0 TDI Quattro S tronic,2 967 cm3 • 272 KM • ### Wyjątkowy ## Polski Salon ## 272 KM ## Webasto ### Masaże ###,2015,185 000 km,Diesel,119 900,Prywatne,Tak,Tak,Audi,A6 Allroad,3.0 TDI Quattro S tronic,C7 (2012-),2015,185 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,,4x4 (dołączany automatycznie),,,,,6 l/100km,Kombi,,,5,5,Inny kolor,Perłowy,,,Polska,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q7-4-2fsi-350km-4x4-s-line-7-miejsc-panorama-kamera-skora-ID6GdJYK.html,Audi Q7 4.2 FSI quattro tiptronic,"4 163 cm3 • 350 KM • 4,2FSI 350KM 4X4 S-line 7 miejsc Panorama Kamera Skóra",2009,264 000 km,Benzyna,44 900,Prywatne,Tak,Tak,Audi,Q7,4.2 FSI quattro tiptronic,I (2005-2015),2009,264 000 km,4 163 cm3,Benzyna,350 KM,Automatyczna,,4x4 (stały),,,,9.9 l/100km,"17,50 l/100km",SUV,,304 g/km,5,7,Szary,Metalik,,,Stany Zjednoczone,styczeń 2009,T01256,Tak,,Tak,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6-c7-diesel-4-strefowa-klim-skory-automat-stan-bd-ID6FMLb3.html,Audi A6 2.0 TDI Multitronic,"1 968 cm3 • 177 KM • Audi a6 c7, diesel, 4 strefowa klim., skóry, automat, stan bd.",2014,172 000 km,Diesel,65 900,Prywatne,Tak,Tak,Audi,A6,2.0 TDI Multitronic,C7 (2011-2018),2014,172 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,,Na przednie koła,,,,4.0 l/100km,6 l/100km,Kombi,,135 g/km,5,5,Srebrny,Metalik,,,Polska,,,Tak,,Tak,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a5-1-wlasciciel-w-polsce-auto-prywatne-godne-polecenia-ID6GdJZm.html,Audi A5 Sportback 2.0 TDI S tronic design,1 968 cm3 • 150 KM • 1 Właściciel w Polsce Auto prywatne ! Godne Polecenia !,2014,264 000 km,Diesel,63 500,Prywatne,Tak,Tak,Audi,A5,Sportback 2.0 TDI S tronic design,8T (2007-2016),2014,264 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,,Na przednie koła,,,,3.9 l/100km,"4,90 l/100km",Auta miejskie,,113 g/km,5,5,Czarny,Metalik,,,Belgia,11 marzec 2014,ELWWW19,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-gwarancja-serwis-aso-automat-bezwypadkowa-2-0tdi-150km-ID6FMbjB.html,Audi A4 Avant 2.0 TDI S tronic design,"1 968 cm3 • 150 KM • Gwarancja, serwis ASO, automat, bezwypadkowa, 2.0tdi 150km",2018,137 000 km,Diesel,79 900,Prywatne,Tak,Tak,Audi,A4,Avant 2.0 TDI S tronic design,B9 (2015-),2018,137 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,,Na przednie koła,,,,,"5,20 l/100km",Kombi,,,5,5,Czerwony,Metalik,,,,,ccc,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6-c7-ID6Gb2OK.html,Audi A6 2.0 TDI,1 968 cm3 • 177 KM • Audi a6 c7,2011,227 000 km,Diesel,57 999,Prywatne,Tak,Tak,Audi,A6,2.0 TDI,C7 (2011-2018),2011,227 000 km,1 968 cm3,Diesel,177 KM,Manualna,,Na przednie koła,,,,4.0 l/100km,6 l/100km,Kombi,,132 g/km,5,5,Inny kolor,,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-tdi-cr-face-lifting-climatronic-pdc-model-2012-bardzo-ladny-ID6GdJV8.html,Audi A3,1 598 cm3 • 105 KM • TDI CR Face Lifting Climatronic PDC Model 2012 Bardzo Ładny,2011,161 000 km,Diesel,31 200,Prywatne,Tak,Tak,Audi,A3,,8P (2003-2012),2011,161 000 km,1 598 cm3,Diesel,105 KM,Manualna,,Na przednie koła,,,,5.0 l/100km,7 l/100km,Kompakt,,145 g/km,5,5,Inny kolor,Metalik,,,Niemcy,,,Tak,,,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q7-audi-q7-50-tdi-s-line-286-km-cesja-leasingu-ID6FKnQl.html,Audi Q7 50 TDI quattro tiptronic S line,2 967 cm3 • 285 KM • Audi Q7 50 TDI S line 286 KM Cesja leasingu,2023,14 900 km,Diesel,267 234,Prywatne,Tak,Tak,Audi,Q7,50 TDI quattro tiptronic S line,II (2015-),2023,14 900 km,2 967 cm3,Diesel,285 KM,Automatyczna,,4x4 (stały),,,,,,SUV,,,5,5,Niebieski,Metalik,30 Maja 2027,120 000 km,Polska,30 maj 2023,NO692AN,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q2-automat-zarejestrowany-ID6GdJUL.html,Audi Q2 1.6 TDI S tronic design,"1 598 cm3 • 116 KM • Automat,zarejestrowany",2017,147 000 km,Diesel,68 900,Prywatne,Tak,Tak,Audi,Q2,1.6 TDI S tronic design,,2017,147 000 km,1 598 cm3,Diesel,116 KM,Automatyczna,,Na przednie koła,,,,4.0 l/100km,"4,40 l/100km",SUV,,109 g/km,5,5,Szary,Perłowy,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-s-line-2-4i-v6-177km-manual-po-oplatach-ID6GbGWl.html,Audi A6,2 400 cm3 • 177 KM • S-Line 2.4i V6 177KM Manual ! po Opłatach !,2005,299 000 km,Benzyna,22 700,Firma,Tak,,Audi,A6,,C6 (2004-2011),2005,299 000 km,2 400 cm3,Benzyna,177 KM,Manualna,,Na przednie koła,,,,,,Sedan,,,4,5,Niebieski,Metalik,,,,,,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-uzytkowany-od-nowosci-pelne-wyposazenie-dlugie-trasy-ID6GdJU4.html,Audi A4 2.0 TDI ultra,1 968 cm3 • 163 KM • Użytkowany od nowości. Pełne wyposażenie. Długie trasy.,2015,380 000 km,Diesel,38 500,Prywatne,Tak,Tak,Audi,A4,2.0 TDI ultra,B8 (2007-2015),2015,380 000 km,1 968 cm3,Diesel,163 KM,Manualna,,Na przednie koła,,,,4.0 l/100km,5 l/100km,Kombi,,114 g/km,5,5,Inny kolor,Metalik,,,,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q5-audi-q5-2-0-tdi-quattro-s-tronic-ID6G9F8q.html,Audi Q5 2.0 TDI Quattro S tronic,1 968 cm3 • 177 KM • Audi Q5 2.0 TDI Quattro S tronic,2013,309 000 km,Diesel,59 900,Prywatne,Tak,Tak,Audi,Q5,2.0 TDI Quattro S tronic,8R (2008-2016),2013,309 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,,4x4 (stały),,,,5.0 l/100km,6 l/100km,SUV,,159 g/km,5,,Biały,,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-s-line-2-4i-v6-177km-manual-po-oplatach-ID6GbGWl.html,Audi A6,2 400 cm3 • 177 KM • S-Line 2.4i V6 177KM Manual ! po Opłatach !,2005,299 000 km,Benzyna,22 700,Firma,Tak,,Audi,A6,,C6 (2004-2011),2005,299 000 km,2 400 cm3,Benzyna,177 KM,Manualna,,Na przednie koła,,,,,,Sedan,,,4,5,Niebieski,Metalik,,,,,,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-uzytkowany-od-nowosci-pelne-wyposazenie-dlugie-trasy-ID6GdJU4.html,Audi A4 2.0 TDI ultra,1 968 cm3 • 163 KM • Użytkowany od nowości. Pełne wyposażenie. Długie trasy.,2015,380 000 km,Diesel,38 500,Prywatne,Tak,Tak,Audi,A4,2.0 TDI ultra,B8 (2007-2015),2015,380 000 km,1 968 cm3,Diesel,163 KM,Manualna,,Na przednie koła,,,,4.0 l/100km,5 l/100km,Kombi,,114 g/km,5,5,Inny kolor,Metalik,,,,,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q5-audi-q5-2-0-tdi-quattro-s-tronic-ID6G9F8q.html,Audi Q5 2.0 TDI Quattro S tronic,1 968 cm3 • 177 KM • Audi Q5 2.0 TDI Quattro S tronic,2013,309 000 km,Diesel,59 900,Prywatne,Tak,Tak,Audi,Q5,2.0 TDI Quattro S tronic,8R (2008-2016),2013,309 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,,4x4 (stały),,,,5.0 l/100km,6 l/100km,SUV,,159 g/km,5,,Biały,,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-audi-a3-sline-virtual-matrix-bang-olufsen-dsg-acc-lane-assist-ID6G4kBW.html,Audi A3 40 TFSI Quattro Sport S tronic,1 984 cm3 • 190 KM • AUDI A3 SLINE Virtual Matrix Bang&Olufsen DSG ACC Lane Assist,2020,28 500 km,Benzyna,114 900,Prywatne,Tak,Tak,Audi,A3,40 TFSI Quattro Sport S tronic,8V (2012-),2020,28 500 km,1 984 cm3,Benzyna,190 KM,Automatyczna,,4x4 (dołączany automatycznie),,,,,8 l/100km,Sedan,,,4,5,Biały,Perłowy,,,,styczeń 2020,W8 521V,Tak,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a3-ID6GdJOK.html,Audi A3 1.4 TFSI CoD,1 395 cm3 • 150 KM,2017,124 000 km,Benzyna,69 900,Prywatne,Tak,,Audi,A3,1.4 TFSI CoD,8V (2012-),2017,124 000 km,1 395 cm3,Benzyna,150 KM,Manualna,,Na przednie koła,,,,,5 l/100km,Sedan,,,4,5,Biały,Matowy,,,Polska,03 kwiecień 2017,,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-led-ambiente-kamera-cofania-ID6G5o21.html,Audi A4 35 TDI mHEV S tronic,1 968 cm3 • 163 KM • LED // Ambiente // Kamera cofania,2021,71 304 km,Diesel,124 900,Firma,Tak,,Audi,A4,35 TDI mHEV S tronic,B9 (2015-),2021,71 304 km,1 968 cm3,Diesel,163 KM,Automatyczna,,Na przednie koła,,,,,4 l/100km,Kombi,,,5,5,Biały,Metalik,,,Polska,31 maj 2021,,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-stan-bardzo-dobry-ID6FDASK.html,Audi A6 2.0 TDI ultra,1 968 cm3 • 150 KM • Stan bardzo dobry,2014,187 000 km,Diesel,60 900,Prywatne,Tak,Tak,Audi,A6,2.0 TDI ultra,C7 (2011-2018),2014,187 000 km,1 968 cm3,Diesel,150 KM,Manualna,,Na przednie koła,,,,4.0 l/100km,5 l/100km,Kombi,,117 g/km,5,5,Brązowy,Metalik,,,Holandia,25 sierpień 2014,DKA 43XY,Tak,,Tak,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a4-2011r-2-7-tdi-ID6FO6gs.html,Audi A4 2.7 TDI Multitronic,2 698 cm3 • 190 KM • 2011r. 2.7 TDI,2011,279 000 km,Diesel,35 900,Prywatne,Tak,Tak,Audi,A4,2.7 TDI Multitronic,B8 (2007-2015),2011,279 000 km,2 698 cm3,Diesel,190 KM,Automatyczna,,Na przednie koła,,,,5.0 l/100km,7 l/100km,Kombi,,170 g/km,5,5,Czarny,,,,,04 październik 2011,DOL6669C,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6-3-0tdi-218ps-quattro-100-original-ID6GdJNL.html,Audi A6,"2 967 cm3 • 218 KM • Audi A6 3.0tdi 218PS Quattro,100% original",2015,189 000 km,Diesel,18 300,Prywatne,Tak,,Audi,A6,,C7 (2011-2018),2015,189 000 km,2 967 cm3,Diesel,218 KM,Automatyczna,,4x4 (stały),,,,,"6,10 l/100km",Kombi,,,5,5,Szary,Metalik,,,Niemcy,22 kwiecień 2015,,,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a7-audi-a7-3-0-tdi-biturbo-313-km-3xs-line-bose-ID6G5M7s.html,Audi A7 3.0 TDI quattro tiptronic sport selection,2 967 cm3 • 313 KM • Audi A7 3.0 TDI BiTurbo 313 kM 3xS-line Bose,2012,298 590 km,Diesel,86 500,Prywatne,Tak,Tak,Audi,A7,3.0 TDI quattro tiptronic sport selection,C7 (2011-2018),2012,298 590 km,2 967 cm3,Diesel,313 KM,Automatyczna,,4x4 (stały),,,,5.0 l/100km,8 l/100km,Sedan,,169 g/km,5,,Czarny,,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6-c7-2012-r-ID6FPREJ.html,Audi A6 3.0 TDI Quattro S tronic,2 967 cm3 • 204 KM • AUDI A6 C7 2012 r.,2012,344 051 km,Diesel,46 900,Prywatne,Tak,Tak,Audi,A6,3.0 TDI Quattro S tronic,C7 (2011-2018),2012,344 051 km,2 967 cm3,Diesel,204 KM,Automatyczna,,4x4 (stały),,,,,6 l/100km,Kombi,,,5,5,Brązowy,Metalik,,,Niemcy,,,Tak,,,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-allroad-audi-a6-allroad-3-0-tdi-272-km-bezwypadkowy-serwisowany-ID6FZw43.html,Audi A6 Allroad 3.0 TDI Quattro S tronic,"2 967 cm3 • 272 KM • AUDI A6 ALLROAD 3,0 TDI ,272 kM,bezwypadkowy ,serwisowany",2015,238 000 km,Diesel,99 900,Prywatne,Tak,Tak,Audi,A6 Allroad,3.0 TDI Quattro S tronic,C7 (2012-),2015,238 000 km,2 967 cm3,Diesel,272 KM,Automatyczna,,4x4 (stały),,,,5.0 l/100km,6 l/100km,Kombi,,149 g/km,5,5,Czarny,Metalik,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q7-audi-q7-333km-moc-i-komfort-ID6G92tB.html,Audi Q7 3.0 TFSI Quattro Tiptronic,2 995 cm3 • 333 KM • Audi Q7 333KM Moc i Komfort,2016,85 000 km,Benzyna,142 000,Prywatne,Tak,Tak,Audi,Q7,3.0 TFSI Quattro Tiptronic,II (2015-),2016,85 000 km,2 995 cm3,Benzyna,333 KM,Automatyczna,,4x4 (stały),,,,,9 l/100km,SUV,,,5,7,Biały,Metalik,,,Stany Zjednoczone,styczeń 2016,ST7313V,Tak,,,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a6-audi-a6-c7-3-0-tfsi-quattro-310km-automat-tiptronic-ID6FIdta.html,Audi A6,"2 995 cm3 • 310 KM • Audi A6 C7 3.0 TFSI quattro 310KM, automat, tiptronic",2012,196 126 km,Benzyna,64 900,Prywatne,Tak,Tak,Audi,A6,,C7 (2011-2018),2012,196 126 km,2 995 cm3,Benzyna,310 KM,Automatyczna,,4x4 (stały),,,,6.0 l/100km,10 l/100km,Sedan,,190 g/km,5,5,Srebrny,Metalik,,,Kanada,styczeń 2012,WMA40749,Tak,,Tak,Tak,Używane
https://www.otomoto.pl/osobowe/oferta/audi-q5-ID6GdJIN.html,Audi Q5 3.0 TDI Quattro S tronic,2 967 cm3 • 258 KM,2015,153 000 km,Diesel,89 900,Prywatne,Tak,,Audi,Q5,3.0 TDI Quattro S tronic,8R (2008-2016),2015,153 000 km,2 967 cm3,Diesel,258 KM,Automatyczna,,,,,,,7 l/100km,SUV,,,5,,Czarny,,,,,,,,,,,Używane
https://www.otomoto.pl/osobowe/oferta/audi-a5-audi-a5-prestig-2-0-tfsi-252-km-ID6G4i4t.html,Audi A5 Sportback 2.0 TFSI quattro S tronic sport,1 984 cm3 • 252 KM • Audi A5 Prestig 2.0 TFSI 252 KM,2019,27 500 km,Benzyna,129 900,Prywatne,Tak,,Audi,A5,Sportback 2.0 TFSI quattro S tronic sport,F5 (2016-),2019,27 500 km,1 984 cm3,Benzyna,252 KM,Automatyczna,,4x4 (dołączany automatycznie),,,,,8 l/100km,Sedan,,,5,5,Czarny,Metalik,,,Stany Zjednoczone,styczeń 2019,,Tak,,,,Używane
